lat,lon,city,state,address,elementary,middle,high,property_url
42.548249,-71.465302,Littleton Common,MA,1 Partridge Ln,Shaker Lane/ Russell Street,Littleton Middle School,Littleton High School,https://www.realtor.com/realestateandhomes-detail/1-Partridge-Ln_Littleton_MA_01460_M47855-22833
42.052225,-72.56758,Longmeadow,MA,73 Duxbury Ln,Blueberry Hill,Williams,Longmeadow,https://www.realtor.com/realestateandhomes-detail/73-Duxbury-Ln_Longmeadow_MA_01106_M36036-77917
42.040168,-72.564324,Longmeadow,MA,96 Prynnwood Rd,Wolf Swamp,Glenbrook,Longmeadow,https://www.realtor.com/realestateandhomes-detail/96-Prynnwood-Rd_Longmeadow_MA_01106_M43241-87096
42.040175,-72.587128,Longmeadow,MA,92 Longview Dr,Center,Glenbrook,Longmeadow,https://www.realtor.com/realestateandhomes-detail/92-Longview-Dr_Longmeadow_MA_01106_M42041-90762
42.054958,-72.536527,Longmeadow,MA,29 Shady Side Dr,Blueberry Hill,Glenbrook Middle,Longmeadow High,https://www.realtor.com/realestateandhomes-detail/29-Shady-Side-Dr_Longmeadow_MA_01106_M39288-95872
42.045313,-72.560002,Longmeadow,MA,271 Brookwood Dr,Wolf Swamp Elementary,Glenbrook,Longmeadow Hight School,https://www.realtor.com/realestateandhomes-detail/271-Brookwood-Dr_Longmeadow_MA_01106_M36896-61819
42.026687,-72.583854,Longmeadow,MA,29 Lawnwood Ave,Wolf Swamp,Glenbrook,Longmeadow High,https://www.realtor.com/realestateandhomes-detail/29-Lawnwood-Ave_Longmeadow_MA_01106_M41707-25945
42.065743,-72.572949,Longmeadow,MA,19 Harwich Rd,Blueberry Hill,Williams,Longmeadow,https://www.realtor.com/realestateandhomes-detail/19-Harwich-Rd_Longmeadow_MA_01106_M38838-91912
42.025818,-72.581797,Longmeadow,MA,23 Bellevue Ave,Wolf Swamp,Glenbrook,,https://www.realtor.com/realestateandhomes-detail/23-Bellevue-Ave_Longmeadow_MA_01106_M36035-01034
42.062334,-72.563832,Longmeadow,MA,208 Tanglewood Dr,Blueberry Hill,Williams Middle,Longmeadow,https://www.realtor.com/realestateandhomes-detail/208-Tanglewood-Dr_Longmeadow_MA_01106_M39907-20070
42.037008,-72.549162,Longmeadow,MA,199 Birch Rd,Wolf Swamp,,Longmeadow,https://www.realtor.com/realestateandhomes-detail/199-Birch-Rd_Longmeadow_MA_01106_M49725-77229
42.044992,-72.549167,Longmeadow,MA,52 Wellesley Dr,Wolf Swamp,Glenbrook,,https://www.realtor.com/realestateandhomes-detail/52-Wellesley-Dr_Longmeadow_MA_01106_M44713-50302
42.062066,-72.574572,Longmeadow,MA,121 Farmington Ave,Blueberry,Williams,,https://www.realtor.com/realestateandhomes-detail/121-Farmington-Ave_Longmeadow_MA_01106_M39546-95276
42.056064,-72.574316,Longmeadow,MA,174 Hopkins Pl,Per Board of Ed,,Per Board of Ed,https://www.realtor.com/realestateandhomes-detail/174-Hopkins-Pl_Longmeadow_MA_01106_M39158-28824
42.058494,-72.540082,Longmeadow,MA,82 Churchill Dr,Blueberry,Glenbrook,Longmeadow,https://www.realtor.com/realestateandhomes-detail/82-Churchill-Dr_Longmeadow_MA_01106_M34527-63382
42.032395,-72.581553,Longmeadow,MA,1435 Longmeadow St,Wolf Swamp,Glenbrook,Longmeadow,https://www.realtor.com/realestateandhomes-detail/1435-Longmeadow-St_Longmeadow_MA_01106_M40010-93301
42.057995,-72.543735,Longmeadow,MA,115 Williamsburg Dr,Blueberry,Glenbrook,,https://www.realtor.com/realestateandhomes-detail/115-Williamsburg-Dr_Longmeadow_MA_01106_M41256-22782
42.061431,-72.555886,Longmeadow,MA,100 Hilltop Rd,Blueberry Hill,Williams,Longmeadow High,https://www.realtor.com/realestateandhomes-detail/100-Hilltop-Rd_Longmeadow_MA_01106_M34518-17276
42.059578,-72.5438,Longmeadow,MA,1051 Converse St,Blueberry Hill,Glenbrook Middle,Longmeadow High,https://www.realtor.com/realestateandhomes-detail/1051-Converse-St_Longmeadow_MA_01106_M38115-94057
42.040285,-72.557271,Longmeadow,MA,88 Meadowlark Dr,Wolf Swamp Elementary,Glenbrook Middle School,Longmeadow High School,https://www.realtor.com/realestateandhomes-detail/88-Meadowlark-Dr_Longmeadow_MA_01106_M38737-79543
42.062755,-72.582374,Longmeadow,MA,70 Warren Ter,Center,Williams,Longmeadow,https://www.realtor.com/realestateandhomes-detail/70-Warren-Ter_Longmeadow_MA_01106_M40062-99160
42.065055,-72.580773,Longmeadow,MA,29 Englewood Rd,Center,Williams,,https://www.realtor.com/realestateandhomes-detail/29-Englewood-Rd_Longmeadow_MA_01106_M38996-53479
42.06701,-72.56559,Longmeadow,MA,28 Brittany Rd,Blueberry Elementary,Williams Middle,Longmeadow Hs,https://www.realtor.com/realestateandhomes-detail/28-Brittany-Rd_Longmeadow_MA_01106_M49934-83423
42.036493,-72.548721,Longmeadow,MA,142 Yarmouth St,,,Longmeadow High School,https://www.realtor.com/realestateandhomes-detail/142-Yarmouth-St_Longmeadow_MA_01106_M40873-52585
42.062514,-72.572909,Longmeadow,MA,164 Farmington Rd,Blueberry Hill,Williams,Longmeadow,https://www.realtor.com/realestateandhomes-detail/164-Farmington-Rd_Longmeadow_MA_01106_M33214-23743
42.063177,-72.57133,Longmeadow,MA,38 Oxford Rd,Blueberry Hill,Williams,Longmeadow,https://www.realtor.com/realestateandhomes-detail/38-Oxford-Rd_Longmeadow_MA_01106_M39018-05458
42.065469,-72.571584,Longmeadow,MA,198 Converse St,Blueberry Hill,Williams,Longmeadow,https://www.realtor.com/realestateandhomes-detail/198-Converse-St_Longmeadow_MA_01106_M35517-29194
42.030083,-72.586012,Longmeadow,MA,132 Barrington Rd,,,Longmeadow High School,https://www.realtor.com/realestateandhomes-detail/132-Barrington-Rd_Longmeadow_MA_01106_M92927-75106
42.056064,-72.574316,Longmeadow,MA,174 Hopkins Pl,Center,Williams,,https://www.realtor.com/realestateandhomes-detail/174-Hopkins-Pl_Longmeadow_MA_01106_M39158-28824
42.036388,-72.543586,Longmeadow,MA,49 Quinnehtuk Rd,Wolf Swamp,Glenbrook/Williams,,https://www.realtor.com/realestateandhomes-detail/49-Quinnehtuk-Rd_Longmeadow_MA_01106_M40763-33239
42.037408,-72.546525,Longmeadow,MA,990 Frank Smith Rd,Wolf Swamp,,,https://www.realtor.com/realestateandhomes-detail/990-Frank-Smith-Rd_Longmeadow_MA_01106_M39106-84198
42.050671,-72.547833,Longmeadow,MA,26 Brooks Rd,Blueberry Hill,,Longmeadow,https://www.realtor.com/realestateandhomes-detail/26-Brooks-Rd_Longmeadow_MA_01106_M30014-58360
42.042051,-72.56528,Longmeadow,MA,24 Prynne Ridge Rd,Wolfswamp,Glenbrook,,https://www.realtor.com/realestateandhomes-detail/24-Prynne-Ridge-Rd_Longmeadow_MA_01106_M43183-73609
42.039107,-72.542123,Longmeadow,MA,550 Wolf Swamp Rd,Wolf Swamp,Glenbrook,,https://www.realtor.com/realestateandhomes-detail/550-Wolf-Swamp-Rd_Longmeadow_MA_01106_M45684-28083
42.031874,-72.578251,Longmeadow,MA,111 Maple Rd,Wolf Swamp,Glenbrook,Longmeadow,https://www.realtor.com/realestateandhomes-detail/111-Maple-Rd_Longmeadow_MA_01106_M36847-66682
42.065328,-72.554922,Longmeadow,MA,252 Pinewood Dr,Blueberry Hill School,Williams Middle School,Longmeadow High School,https://www.realtor.com/realestateandhomes-detail/252-Pinewood-Dr_Longmeadow_MA_01106_M39283-38809
42.056766,-72.565324,Longmeadow,MA,18 Blokland Dr,Blueberry Hill Schol,Williams Middle School,Longmeadow High School,https://www.realtor.com/realestateandhomes-detail/18-Blokland-Dr_Longmeadow_MA_01106_M36085-31936
42.047436,-72.547874,Longmeadow,MA,500 Inverness Ln,Wolf Swamp,Glenbrook,,https://www.realtor.com/realestateandhomes-detail/500-Inverness-Ln_Longmeadow_MA_01106_M39255-92501
42.063241,-72.563738,Longmeadow,MA,186 Tanglewood Dr,Blueberry,Williams,Longmeadow,https://www.realtor.com/realestateandhomes-detail/186-Tanglewood-Dr_Longmeadow_MA_01106_M44508-54034
42.028408,-72.587696,Longmeadow,MA,157 Meadow Rd,Wolf Swamp,Glenbrook,Longmeadow High,https://www.realtor.com/realestateandhomes-detail/157-Meadow-Rd_Longmeadow_MA_01106_M42441-39852
42.04059,-72.557325,Longmeadow,MA,98 Meadowlark Dr,,,000000,https://www.realtor.com/realestateandhomes-detail/98-Meadowlark-Dr_Longmeadow_MA_01106_M38862-65559
42.051331,-72.571366,Longmeadow,MA,42 Elizabeth Cir,Blueberry Hill,Williams,Longmeadow High,https://www.realtor.com/realestateandhomes-detail/42-Elizabeth-Cir_Longmeadow_MA_01106_M39110-19592
42.057549,-72.554479,Longmeadow,MA,608 Pinewood Dr,Blueberry Hill,Williams,Longmeadow,https://www.realtor.com/realestateandhomes-detail/608-Pinewood-Dr_Longmeadow_MA_01106_M39911-29996
42.0543,-72.575391,Longmeadow,MA,169 Greenacre Ave,Per School District,Per School District,Longmeadow High School,https://www.realtor.com/realestateandhomes-detail/169-Greenacre-Ave_Longmeadow_MA_01106_M36222-34431
42.066531,-72.58259,Longmeadow,MA,77 Pleasantview Ave,Center,Williams,Longmeadow,https://www.realtor.com/realestateandhomes-detail/77-Pleasantview-Ave_Longmeadow_MA_01106_M39521-49820
42.036465,-72.577826,Longmeadow,MA,233 Franklin Rd,Per Dese,Per Dese,Per Dese,https://www.realtor.com/realestateandhomes-detail/233-Franklin-Rd_Longmeadow_MA_01106_M36256-25632
42.050671,-72.547833,Longmeadow,MA,26 Brooks Rd,Blueberry Hill,Williams,,https://www.realtor.com/realestateandhomes-detail/26-Brooks-Rd_Longmeadow_MA_01106_M30014-58360
42.645279,-71.271508,Lowell,MA,187 Havilah St,Central Enroll,Central Enroll,Lowell High School,https://www.realtor.com/realestateandhomes-detail/187-Havilah-St_Lowell_MA_01852_M39829-25710
42.628588,-71.302814,Lowell,MA,9 Bourne St,,,Lps Or Glths,https://www.realtor.com/realestateandhomes-detail/9-Bourne-St_Lowell_MA_01852_M31614-41571
42.640112,-71.291303,Lowell,MA,32 Belmont Ave,Reilly,Sullivan,,https://www.realtor.com/realestateandhomes-detail/32-Belmont-Ave_Lowell_MA_01852_M45290-42353
42.641726,-71.29397,Lowell,MA,305 Andover St,Reilly Elementary School,,Lowell High School,https://www.realtor.com/realestateandhomes-detail/305-Andover-St_Lowell_MA_01852_M33812-65846
42.642979,-71.370431,Lowell,MA,84 Fowler Rd,,,Lhs/Lowell Voc,https://www.realtor.com/realestateandhomes-detail/84-Fowler-Rd_Lowell_MA_01854_M44765-83278
42.634926,-71.291682,Lowell,MA,334 Rogers St,Moody Elementary School,James Sullivan Middle School,Lowell High School,https://www.realtor.com/realestateandhomes-detail/334-Rogers-St_Lowell_MA_01852_M34398-85173
42.635543,-71.2852,Lowell,MA,294 Wentworth Ave,Peter W. Reilly,James Sullivan,Lowell High School,https://www.realtor.com/realestateandhomes-detail/294-Wentworth-Ave_Lowell_MA_01852_M45222-01164
42.644565,-71.28754,Lowell,MA,35 Barasford Ave,Reilly School,Sullivan Middle School,Lowell High School,https://www.realtor.com/realestateandhomes-detail/35-Barasford-Ave_Lowell_MA_01852_M38930-46555
42.622262,-71.331243,Lowell,MA,39 McKinley Ave,Contact City,Contact City,Lowell High School,https://www.realtor.com/realestateandhomes-detail/39-McKinley-Ave_Lowell_MA_01851_M40967-46048
42.62513,-71.28798,Lowell,MA,104 Roper St Unit B,Pyne Art Magnet,Benjamin F Butler,Lowell High,https://www.realtor.com/realestateandhomes-detail/104-Roper-St-B_Lowell_MA_01852_M36118-67498
42.66126,-71.302469,Lowell,MA,23 18th St,Mcauliffe,Robinson,Lowell H.S.,https://www.realtor.com/realestateandhomes-detail/23-18th-St_Lowell_MA_01850_M33473-85449
42.650575,-71.378261,Lowell,MA,1461 Pawtucket Blvd Unit A12,Pawtucket Mem,Wang,Lowell,https://www.realtor.com/realestateandhomes-detail/1461-Pawtucket-Blvd-12A_Lowell_MA_01854_M43139-18722
42.654487,-71.304317,Lowell,MA,54 Hampshire St,Greenhalge Elementary,Henry J. Robinson,Lowell High School,https://www.realtor.com/realestateandhomes-detail/54-Hampshire-St_Lowell_MA_01850_M40732-42611
42.653823,-71.380767,Lowell,MA,1582 Varnum Ave,Pawtucket Memorial,Wang,Greater Lowell Voke / Lhs,https://www.realtor.com/realestateandhomes-detail/1582-Varnum-Ave_Lowell_MA_01854_M31280-17873
42.652245,-71.332765,Lowell,MA,38 Third Ave,Mcavinnue,Stoklosa,Lowell High School,https://www.realtor.com/realestateandhomes-detail/38-3rd-Ave_Lowell_MA_01854_M33349-25906
42.643932,-71.29131,Lowell,MA,558 E Merrimack St Unit 34,Central Enroll,Central Enroll,Lowell High,https://www.realtor.com/realestateandhomes-detail/558-E-Merrimack-St-Unit-34_Lowell_MA_01852_M45793-54677
42.65355,-71.331638,Lowell,MA,86 White St Apt C,Joseph Mcavinnue Elementary Sc,Bartlett Community Partnership,Lowell High School,https://www.realtor.com/realestateandhomes-detail/86-White-St-Apt-C_Lowell_MA_01854_M48357-79549
42.641341,-71.31211,Lowell,MA,240 Jackson St Apt 622,Rogers Stem Academy,,Lowell High,https://www.realtor.com/realestateandhomes-detail/240-Jackson-St-Apt-622_Lowell_MA_01852_M37140-03633
42.63401,-71.329071,Lowell,MA,56-58 Pine St,Morey,Daley,Lowell High School,https://www.realtor.com/realestateandhomes-detail/56-58-Pine-St_Lowell_MA_01851_M92153-56696
42.637621,-71.334149,Lowell,MA,78 Stevens St,Zone 1,Zone 1,Lowell High,https://www.realtor.com/realestateandhomes-detail/78-Stevens-St_Lowell_MA_01851_M49401-71603
42.656174,-71.347211,Lowell,MA,2400 Skyline Dr Unit 1,Joseph Mcavinnue Elementary,Dr. An Wang Middle School,Lowell High School,https://www.realtor.com/realestateandhomes-detail/2400-Skyline-Dr-Unit-1_Lowell_MA_01854_M41000-52201
42.633417,-71.291879,Lowell,MA,125 Hoyt Ave,Moody Elementary School,Pyne Arts Magnet School,Lowell High School,https://www.realtor.com/realestateandhomes-detail/125-Hoyt-Ave_Lowell_MA_01852_M34565-43050
42.631127,-71.321884,Lowell,MA,27 Shaw St,Lincoln,,Lowell High,https://www.realtor.com/realestateandhomes-detail/27-Shaw-St_Lowell_MA_01851_M32622-70036
42.642914,-71.299057,Lowell,MA,50-52 Willow St,Lowell Public,Lowell Public,Lowell Public,https://www.realtor.com/realestateandhomes-detail/50-52-Willow-St_Lowell_MA_01852_M99208-28582
42.647583,-71.323928,Lowell,MA,492 Fletcher St,,,Lps Or Glths,https://www.realtor.com/realestateandhomes-detail/492-Fletcher-St_Lowell_MA_01854_M33114-79331
42.653956,-71.338911,Lowell,MA,28 Hayes Ave,,,Lps Or Glths,https://www.realtor.com/realestateandhomes-detail/28-Hayes-Ave_Lowell_MA_01854_M49771-35566
42.655861,-71.339962,Lowell,MA,325 Mammoth Rd Apt 3,Joseph Mcavinnue Elementary Sc,Dr. An Wang Middle School,Lowell High School,https://www.realtor.com/realestateandhomes-detail/325-Mammoth-Rd-Apt-3_Lowell_MA_01854_M48776-72766
42.634193,-71.29641,Lowell,MA,200 Market St Unit 3513,,,Lowell High School,https://www.realtor.com/realestateandhomes-detail/200-Market-St-Unit-3513_Lowell_MA_01852_M32958-50928
42.649668,-71.31925,Lowell,MA,70 Austin St Apt 15,Charlotte M. Murkland,Bartlett / Kathryn P. Stoklosa,Lowell High,https://www.realtor.com/realestateandhomes-detail/70-Austin-St-Apt-15_Lowell_MA_01854_M37545-81537
42.639058,-71.297497,Lowell,MA,116 Fort Hill Ave,Joseph G. Pyne Arts,Rogers Stem Academy,Lowell Hight School,https://www.realtor.com/realestateandhomes-detail/116-Fort-Hill-Ave_Lowell_MA_01852_M32359-65936
42.650485,-71.299331,Lowell,MA,21 Myrtle St,S. Christa Mcauliffe Elem.,Henry J. Robinson Middle,Lowell High School,https://www.realtor.com/realestateandhomes-detail/21-Myrtle-St_Lowell_MA_01850_M46808-16387
42.665274,-71.299572,Lowell,MA,175 Willard St Apt 8,S Christa Mcauliffe Elementary,Henry J Robinson,Lowell High School,https://www.realtor.com/realestateandhomes-detail/175-Willard-St-Apt-8_Lowell_MA_01850_M32271-78694
42.648523,-71.359103,Lowell,MA,101 Laurie Ln,Greenhalge Elementary School,Wang Middle School,Lowell High School,https://www.realtor.com/realestateandhomes-detail/101-Laurie-Ln_Lowell_MA_01854_M40055-20244
42.658694,-71.332955,Lowell,MA,210 7th Ave,,,Lowell High School,https://www.realtor.com/realestateandhomes-detail/210-7th-Ave_Lowell_MA_01854_M32143-33316
42.641344,-71.300715,Lowell,MA,18 Pleasant St,,,Lps Or Glths,https://www.realtor.com/realestateandhomes-detail/18-Pleasant-St_Lowell_MA_01852_M34149-99044
42.639751,-71.289891,Lowell,MA,105 Starr Ave,Reilly Elementary School,Sullivan Middle School,Lowell High School,https://www.realtor.com/realestateandhomes-detail/105-Starr-Ave_Lowell_MA_01852_M34821-08709
42.632878,-71.304177,Lowell,MA,34 Newhall St Apt 212,Moody Elementary,James Sullivan Middle,Lowell High,https://www.realtor.com/realestateandhomes-detail/34-Newhall-St-Apt-212_Lowell_MA_01852_M45147-22082
42.643669,-71.3172,Lowell,MA,1 Dublin St,,,Lps Or Glths,https://www.realtor.com/realestateandhomes-detail/1-Dublin-St_Lowell_MA_01854_M42249-04848
42.636154,-71.363006,Lowell,MA,1975 Middlesex St Unit 2,Zone 1,Zone 1,Lowell High,https://www.realtor.com/realestateandhomes-detail/1975-Middlesex-St-Unit-2_Lowell_MA_01851_M35018-22026
42.628864,-71.327616,Lowell,MA,103 B St,,,Lowell High Or Glths,https://www.realtor.com/realestateandhomes-detail/103-B-St_Lowell_MA_01851_M35611-61145
42.639741,-71.298361,Lowell,MA,85 Fort Hill Ave Apt 3,Moody Elementary School 0.2 Mi,Rogers Stem Academy 0.7 Mi,Lowell High School 0.9 Mile,https://www.realtor.com/realestateandhomes-detail/85-Fort-Hill-Ave-Apt-3_Lowell_MA_01852_M36826-41850
42.62513,-71.28798,Lowell,MA,100 Roper St Unit D,Joseph Pyne,Butler Middle,Lowell High,https://www.realtor.com/realestateandhomes-detail/100-Roper-St-D_Lowell_MA_01852_M39574-04837
42.194747,-72.431367,Ludlow,MA,185 Clearwater Cir,Harris Brook Elementary,Paul R Baird Middle,Ludlow High School,https://www.realtor.com/realestateandhomes-detail/185-Clearwater-Cir_Ludlow_MA_01056_M49780-18057
42.180731,-72.489546,Ludlow,MA,134 Bridle Path Cir,East / Harris Brook,Baird Ms,Ludlow Hs,https://www.realtor.com/realestateandhomes-detail/134-Bridle-Path-Cir_Ludlow_MA_01056_M47683-22598
42.18137,-72.440872,Ludlow,MA,22 Sunset Rdg,,,Ludlow High,https://www.realtor.com/realestateandhomes-detail/22-Sunset-Rdg_Ludlow_MA_01056_M98179-38990
42.178077,-72.500671,Ludlow,MA,24 Helena St,Baird,Ludlow,Ludlow,https://www.realtor.com/realestateandhomes-detail/24-Helena-St_Ludlow_MA_01056_M31715-02856
42.16009,-72.434608,Ludlow,MA,30 Circuit Ave,Pboe,Pboe,Pboe,https://www.realtor.com/realestateandhomes-detail/30-Circuit-Ave_Ludlow_MA_01056_M45213-49825
42.200553,-72.412695,Ludlow,MA,357 Westerly Cir,,,Ludlow High,https://www.realtor.com/realestateandhomes-detail/357-Westerly-Cir_Ludlow_MA_01056_M43090-83170
42.163962,-72.429826,Ludlow,MA,102 Miller St,,Paul R Baird,Ludlow High School,https://www.realtor.com/realestateandhomes-detail/102-Miller-St_Ludlow_MA_01056_M31919-87752
42.169016,-72.487331,Ludlow,MA,60 Waters Edge Dr Unit 60,,,Ludlow,https://www.realtor.com/realestateandhomes-detail/60-Waters-Edge_Ludlow_MA_01056_M48226-46896
42.201091,-72.4091,Ludlow,MA,603 Alden St,Harris Brook Elementary,Paul R Baird Middle School,Ludlow High School,https://www.realtor.com/realestateandhomes-detail/603-Alden-St_Ludlow_MA_01056_M42253-46444
42.199789,-72.412772,Ludlow,MA,321 Westerly Cir,Harris Brook,Baird Middle,Ludlow High,https://www.realtor.com/realestateandhomes-detail/321-Westerly-Cir_Ludlow_MA_01056_M49988-88911
42.160565,-72.473995,Ludlow,MA,38 Prospect St,East Street,Paul R Baird,Ludlow Senior,https://www.realtor.com/realestateandhomes-detail/38-Prospect-St_Ludlow_MA_01056_M47149-11056
42.189616,-72.491256,Ludlow,MA,353 Fuller St Unit 4,,,Ludlow,https://www.realtor.com/realestateandhomes-detail/353-Fuller-St-Unit-4_Ludlow_MA_01056_M31114-09123
42.173351,-72.43634,Ludlow,MA,308 Miller St Unit 78,,,Ludlow,https://www.realtor.com/realestateandhomes-detail/308-Miller-St-Unit-78_Ludlow_MA_01056_M91118-03634
42.219682,-72.498529,Ludlow,MA,Old W Lot 6,Hbes,Pbms,,https://www.realtor.com/realestateandhomes-detail/Old-W-Lot-6_Ludlow_MA_01056_M96831-59815
42.186114,-72.485027,Ludlow,MA,329 Fuller St,Eastst/Harris Brook,Baird Ms,Ludlow Hs,https://www.realtor.com/realestateandhomes-detail/329-Fuller-St_Ludlow_MA_01056_M48128-27089
42.219425,-72.498206,Ludlow,MA,Old W Lot 9,Hbes,Pbms,,https://www.realtor.com/realestateandhomes-detail/Old-W-Lot-9_Ludlow_MA_01056_M95494-68860
42.219479,-72.498182,Ludlow,MA,Old W Lot 7,Pbhs,Hbes,,https://www.realtor.com/realestateandhomes-detail/Old-W-Lot-7_Ludlow_MA_01056_M93992-67506
42.579212,-71.715868,Lunenburg,MA,450 Lancaster Ave,Turkey Hill Elementary School,Lunenburg Middle School,Lunenburg High School,https://www.realtor.com/realestateandhomes-detail/450-Lancaster-Ave_Lunenburg_MA_01462_M34910-79468
42.559632,-71.704216,Lunenburg,MA,411 Goodrich St,Primary,Turkey Hill,Lunenburg,https://www.realtor.com/realestateandhomes-detail/411-Goodrich-St_Lunenburg_MA_01462_M34499-70365
42.599896,-71.723915,Lunenburg,MA,27 Oak Ave,K-2 Lprimary 3-5 Turkey Hill,Lunenburg,Lunenburg,https://www.realtor.com/realestateandhomes-detail/27-Oak-Ave_Lunenburg_MA_01462_M31681-74448
42.599481,-71.72242,Lunenburg,MA,44 Oak Ave Unit 44,Lunenburg,Lunenburg,Lunenburg,https://www.realtor.com/realestateandhomes-detail/44-Oak-Ave_Lunenburg_MA_01462_M49569-44149
42.585678,-71.77095,Lunenburg,MA,15-17 Pleasant St,Lunenburg Primary/Turkey Hill,Lunenburg Middle School,Lunenburg High School,https://www.realtor.com/realestateandhomes-detail/15-17-Pleasant-St_Lunenburg_MA_01462_M94795-37915
42.595017,-71.743945,Lunenburg,MA,572 Massachusetts Ave,Lunenburg,Lunenburg,Lunenburg,https://www.realtor.com/realestateandhomes-detail/572-Massachusetts-Ave_Lunenburg_MA_01462_M46554-69585
42.576033,-71.751684,Lunenburg,MA,35 Natick St,Primary,Turkey Hill,Lunenburg,https://www.realtor.com/realestateandhomes-detail/35-Natick-St_Lunenburg_MA_01462_M48819-25791
42.571623,-71.680712,Lunenburg,MA,607-609 Flat Hill Rd,Lunenburg Primary/Turkey Hill,Lunenburg Middle,Lunenburg High,https://www.realtor.com/realestateandhomes-detail/607-609-Flat-Hill-Rd_Lunenburg_MA_01462_M92646-26158
42.602634,-71.765221,Lunenburg,MA,1083 Northfield Rd Unit 1B,Turkey Hill,Lunenburg Middle,Lunenburg High,https://www.realtor.com/realestateandhomes-detail/1083-Northfield-Rd-1B_Lunenburg_MA_01462_M98771-09368
42.605286,-71.7057,Lunenburg,MA,32 Hemlock Dr,Lunenburg Primary,Lunenburg Ms,Lunenburg Hs,https://www.realtor.com/realestateandhomes-detail/32-Hemlock-Dr_Lunenburg_MA_01462_M46075-45583
42.593768,-71.755759,Lunenburg,MA,354 Massachusetts Ave,Primary,Turkey Hill,Lunenburg,https://www.realtor.com/realestateandhomes-detail/354-Massachusetts-Ave_Lunenburg_MA_01462_M46766-27714
42.563445,-71.691754,Lunenburg,MA,51 Spring St,Lunenburg Primary & Turkey Hil,Lunenburg Middle,Lunenburg High,https://www.realtor.com/realestateandhomes-detail/51-Spring-St_Lunenburg_MA_01462_M36988-74364
42.570313,-71.721652,Lunenburg,MA,125 Kilburn St,,Lune,Lune,https://www.realtor.com/realestateandhomes-detail/125-Kilburn-St_Lunenburg_MA_01462_M45891-14653
42.609106,-71.747549,Lunenburg,MA,750 Northfield Rd,Turkey Hill,Lunenburg Ms,Lunenburg Hs,https://www.realtor.com/realestateandhomes-detail/750-Northfield-Rd_Lunenburg_MA_01462_M37602-72006
42.602634,-71.765221,Lunenburg,MA,1083 Northfield Rd Unit 1A,Turkey Hill,Lunenburg Middle,Lunenburg High,https://www.realtor.com/realestateandhomes-detail/1098-Northfield-Rd-1A_Lunenburg_MA_01462_M96188-68413
42.586254,-71.752144,Lunenburg,MA,189 Electric Ave Unit B,Turkey Hill Elementary,Lunenburg Middle,Lunenburg High,https://www.realtor.com/realestateandhomes-detail/189-Electric-Ave-B_Lunenburg_MA_01462_M94088-58358
42.572258,-71.755486,Lunenburg,MA,3 Smith Dr,Primary,Turkey Hill,Lunenburg,https://www.realtor.com/realestateandhomes-detail/3-Smith-Dr_Lunenburg_MA_01462_M98806-26878
42.609642,-71.717277,Lunenburg,MA,10 Iris Ct Unit 10,Primary,Turkey Hill,Lunenburg,https://www.realtor.com/realestateandhomes-detail/10-Iris-Ct_Lunenburg_MA_01462_M35693-42319
42.575708,-71.73741,Lunenburg,MA,70 Laurel Ln Unit 1,Primary,Turkey Hill,Lunenburg,https://www.realtor.com/realestateandhomes-detail/70-Laurel-Ln-1_Lunenburg_MA_01462_M94885-33659
42.609642,-71.717277,Lunenburg,MA,10 Iris Ct Unit 10,Primary,Turkey Hill,Lunenburg,https://www.realtor.com/realestateandhomes-detail/10-Iris-Ct_Lunenburg_MA_01462_M35693-42319
42.477613,-70.930364,Lynn,MA,20 Melvin Ave,Aborn,Marshall,Lynn English,https://www.realtor.com/realestateandhomes-detail/20-Melvin-Ave_Lynn_MA_01902_M95473-49752
42.509709,-70.987787,Lynn,MA,793 Lynnfield St,Shoemaker,Pickering,,https://www.realtor.com/realestateandhomes-detail/793-Lynnfield-St_Lynn_MA_01904_M45524-44845
42.509865,-70.985617,Lynn,MA,12 York Ter,Shoemaker,Pickering,English,https://www.realtor.com/realestateandhomes-detail/12-York-Ter_Lynn_MA_01904_M45236-38272
42.466578,-70.978869,Lynn,MA,26 Purdon Ave,,Breed,Lynn Classical,https://www.realtor.com/realestateandhomes-detail/26-Purdon-Ave_Lynn_MA_01905_M37240-48838
42.486897,-70.961335,Lynn,MA,12 Wendy Way,Sisson,Pickering,Classical,https://www.realtor.com/realestateandhomes-detail/12-Wendy-Way_Lynn_MA_01904_M40235-64664
42.477473,-70.969174,Lynn,MA,77 Hurd St,Sewell Anderson,Pickering,Classical,https://www.realtor.com/realestateandhomes-detail/77-Hurd-St_Lynn_MA_01905_M45848-01130
42.464305,-70.974662,Lynn,MA,15 Perley St,,Breed,Classical,https://www.realtor.com/realestateandhomes-detail/15-Perley-St_Lynn_MA_01905_M48362-60338
42.499704,-70.974134,Lynn,MA,391 Lynnfield St,Shoemaker,Pickering,English,https://www.realtor.com/realestateandhomes-detail/391-Lynnfield-St_Lynn_MA_01904_M45860-95991
42.45716,-70.970766,Lynn,MA,10 Minot St,Drewicz Elementary,Breed Middle,St. Mary's/Lynn Voc./Classical,https://www.realtor.com/realestateandhomes-detail/10-Minot-St_Lynn_MA_01905_M43789-95851
