lat,lon,city,state,address,level,mls_name,ncessch,nces_name,leaid,match_method
41.912819,-70.5914,The Pinehills,MA,10 Owls Nest Unit 4,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.913128,-70.591019,The Pinehills,MA,4 Owls Nest Unit 1,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.911719,-70.595166,The Pinehills,MA,30 Loons Call Unit 113,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.9081,-70.595207,The Pinehills,MA,81 Kestrel Hts Unit 46,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.907627,-70.595299,The Pinehills,MA,87 Kestrel Hts Unit 43,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.912701,-70.591492,The Pinehills,MA,12 Owls Nest Unit 5,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.908459,-70.594963,The Pinehills,MA,75 Kestrel Hts Unit 49,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.912019,-70.594896,The Pinehills,MA,26 Loons Call Unit 111,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.911864,-70.59502,The Pinehills,MA,28 Loons Call Unit 112,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.912355,-70.594727,The Pinehills,MA,22 Loons Call Unit 109,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.911584,-70.595341,The Pinehills,MA,32 Loons Call Unit 114,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.912185,-70.595435,The Pinehills,MA,27 Loons Call Unit 130,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.907558,-70.595093,The Pinehills,MA,89 Kestrel Hts Unit 42,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.908859,-70.594757,The Pinehills,MA,69 Kestrel Hts Unit 52,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.911474,-70.596286,The Pinehills,MA,37 Loons Call Unit 125,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.912937,-70.591293,The Pinehills,MA,8 Owls Nest Unit 3,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.911619,-70.596136,The Pinehills,MA,35 Loons Call Unit 126,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.911031,-70.595998,The Pinehills,MA,40 Loons Call Unit 118,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.908718,-70.594788,The Pinehills,MA,71 Kestrel Hts Unit 51,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.91304,-70.591164,The Pinehills,MA,6 Owls Nest Unit 2,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.912579,-70.591583,The Pinehills,MA,14 Owls Nest Unit 6,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.913265,-70.594503,The Pinehills,MA,12 Loons Call Unit 104,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.90797,-70.595284,The Pinehills,MA,83 Kestrel Hts Unit 45,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.909008,-70.594742,The Pinehills,MA,67 Kestrel Hts Unit 53,elementary,Plymouth,250972000318,Plymouth Early Childhood Center,2509720,best_match
41.447538,-70.601687,Tisbury,MA,51 Davis St,elementary,Tisbury Elementary School,250486000689,Mullen-Hall,2504860,single_school
41.452532,-70.612622,Tisbury,MA,21 W Spring St,elementary,Tisbury Elementary School,250486000689,Mullen-Hall,2504860,single_school
41.456148,-70.615066,Tisbury,MA,159 Lake St,elementary,Tisbury School,,,,
41.455808,-70.602054,Tisbury,MA,26 Union Ct Unit 7,elementary,Tisbury School,,,,
41.469433,-70.59897,Tisbury,MA,5 Pine Tree Ln,elementary,Tisbury School,,,,
41.449789,-70.618839,Tisbury,MA,52 Heath Hen Ln,elementary,Tisbury School,250486000689,Mullen-Hall,2504860,single_school
41.453007,-70.601471,Tisbury,MA,29 and 33 Lagoon Pond Rd,elementary,Tisbury School,,,,
42.066992,-73.000796,Tolland,MA,154 Brook Ln,elementary,Woodland,,,,
42.067963,-73.005117,Tolland,MA,23 Chipmunk Xing,elementary,Southwick,,,,
42.066944,-73.000687,Tolland,MA,154 Brook Lane Brook Lane Rd,elementary,Woodland,,,,
42.067054,-73.006478,Tolland,MA,32 Woodchuck Holw,elementary,Southwick,,,,
42.056699,-73.035632,Tolland,MA,1282 Burt Hill Rd,elementary,Southwick,,,,
42.644752,-70.935998,Topsfield,MA,13 Andrews Rd,elementary,Steward/Proctor,251167001929,Steward Elementary,2511670,distinctive_token
42.635742,-70.949455,Topsfield,MA,3 Summer St Unit 2,elementary,Steward/Proctor,251167001929,Steward Elementary,2511670,distinctive_token
42.654362,-70.931787,Topsfield,MA,29 Canterbury Hill Rd,elementary,Steward / Proctor,251167001929,Steward Elementary,2511670,distinctive_token
42.636732,-70.926745,Topsfield,MA,57 Candlewood Dr,elementary,Steward/Proctor,251167001929,Steward Elementary,2511670,distinctive_token
42.635429,-70.969794,Topsfield,MA,188 Washington St,elementary,Steward/Proctor,251167001929,Steward Elementary,2511670,distinctive_token
42.66035,-70.947918,Topsfield,MA,22 Timber Ln,elementary,Steward/Proctor,251167001929,Steward Elementary,2511670,distinctive_token
42.626526,-70.935564,Topsfield,MA,4 Juniper Ln,elementary,Steward/Proctor,251167001929,Steward Elementary,2511670,distinctive_token
42.650005,-70.934929,Topsfield,MA,125 Ipswich Rd,elementary,Steward/Proctor,251167001929,Steward Elementary,2511670,distinctive_token
42.662625,-70.941292,Topsfield,MA,19 Pheasant Ln,elementary,Steward /Proctor,251167001929,Steward Elementary,2511670,distinctive_token
42.663156,-70.952922,Topsfield,MA,5 Blueberry Ln,elementary,Steward/Proctor,251167001929,Steward Elementary,2511670,distinctive_token
42.642364,-70.971597,Topsfield,MA,8 Millbrook Ln,elementary,Proctor,,,,
42.640894,-70.969927,Topsfield,MA,15 Lockwood Ln,elementary,Steward/Proctor,251167001929,Steward Elementary,2511670,distinctive_token
42.65332,-70.91732,Topsfield,MA,6 Pearl Way Lot 3,elementary,Steward Elementary School,251167001929,Steward Elementary,2511670,best_match
42.652954,-70.917068,Topsfield,MA,8 Pearl Way Lot 4,elementary,Steward Elementary School,251167001929,Steward Elementary,2511670,best_match
42.652909,-70.917981,Topsfield,MA,Pearl Way Lot 7,elementary,Steward Elementary School,251167001929,Steward Elementary,2511670,best_match
42.65369,-70.918488,Topsfield,MA,2 Pearl Way Lot 1,elementary,Steward Elementary School,251167001929,Steward Elementary,2511670,best_match
42.653149,-70.918922,Topsfield,MA,1 Ruby Cir Lot 11,elementary,Steward Elementary School,251167001929,Steward Elementary,2511670,best_match
42.674501,-71.763354,Townsend,MA,549 Main St,elementary,Spaulding Memorial,250879000621,Spaulding Memorial,2508790,best_match
42.670448,-71.688696,Townsend,MA,6 Adams Rd,elementary,Spaulding Memorial School,250879000621,Spaulding Memorial,2508790,best_match
42.628967,-71.714537,Townsend,MA,79 Tyler Rd,elementary,Spalding Memorial,250879000621,Spaulding Memorial,2508790,distinctive_token
42.670078,-71.710677,Townsend,MA,9 Turnpike Rd,elementary,Spaulding Memorial School,250879000621,Spaulding Memorial,2508790,best_match
42.667075,-71.711754,Townsend,MA,10 Worcester Rd,elementary,Spaulding,250879000621,Spaulding Memorial,2508790,best_match
42.664394,-71.705513,Townsend,MA,1 Depot Street Ext Unit 1,elementary,Spaulding Memorial School,250879000621,Spaulding Memorial,2508790,best_match
42.672516,-71.655922,Townsend,MA,110 Haynes Rd,elementary,Squannacook,250879002686,Squannacook Early Childhood Center,2508790,best_match
42.701315,-71.725336,Townsend,MA,134 Barker Hill Rd,elementary,Spaulding Memorial School,250879000621,Spaulding Memorial,2508790,best_match
42.664421,-71.705322,Townsend,MA,1 Depot Street Ext Unit 5,elementary,Spaulding Memorial School,250879000621,Spaulding Memorial,2508790,best_match
42.664421,-71.705322,Townsend,MA,1 Depot Street Ext Unit 4,elementary,Spaulding Memorial School,250879000621,Spaulding Memorial,2508790,best_match
42.680457,-71.696477,Townsend,MA,87A Brookline St,elementary,Spaulding,250879000621,Spaulding Memorial,2508790,best_match
42.695606,-71.670741,Townsend,MA,98 N End Rd,elementary,Spaulding,250879000621,Spaulding Memorial,2508790,best_match
42.664421,-71.705322,Townsend,MA,1 Depot Street Ext Unit 3,elementary,Spaulding Memorial School,250879000621,Spaulding Memorial,2508790,best_match
42.031942,-70.094413,Truro,MA,41 Pond Rd,elementary,Truro,251173001930,Truro Central,2511730,best_match
42.009469,-70.047852,Truro,MA,35A Higgins Hollow Rd,elementary,Truro Element.,251173001930,Truro Central,2511730,distinctive_token
42.002382,-70.049516,Truro,MA,11 Bayberry Ln,elementary,Truro,251173001930,Truro Central,2511730,best_match
41.981308,-70.074336,Truro,MA,9 Benson Rd,elementary,Truro,251173001930,Truro Central,2511730,best_match
42.601438,-72.556842,Turners Falls,MA,4 Davis St,elementary,Hillcrest/Sheffield Elementary,250527002816,Hillcrest Elementary School,2505270,slash_split
42.599638,-72.559386,Turners Falls,MA,25 Montague St,elementary,Hillcrest/Sheffield Elementary,250527002816,Hillcrest Elementary School,2505270,slash_split
42.60593,-72.555141,Turners Falls,MA,138 4th St,elementary,Montague Elementary School,,,,
42.591253,-72.565202,Turners Falls,MA,10 Walnut St Unit 10,elementary,Gill-Montague,250527002382,Gill Elementary,2505270,distinctive_token
42.601069,-72.556515,Turners Falls,MA,8 Davis St,elementary,Hillcest/Sheffield,250527002385,Sheffield Elementary School,2505270,distinctive_token
42.609009,-72.556839,Turners Falls,MA,28-30 Second St,elementary,Gill-Montague Elementary,250527002382,Gill Elementary,2505270,best_match
42.584714,-72.595538,Turners Falls,MA,52 Prospect St Unit A,elementary,Federal St Elementary,250549002577,Federal Street School,2505490,distinctive_token
42.609091,-72.557123,Turners Falls,MA,24 Second St,elementary,Gill-Montague Elementary,250527002382,Gill Elementary,2505270,best_match
42.588733,-72.537344,Turners Falls,MA,183 Millers Falls Rd,elementary,Sheffield,250527002385,Sheffield Elementary School,2505270,best_match
42.604794,-72.565574,Turners Falls,MA,7 I St,elementary,Gill-Montague,250527002382,Gill Elementary,2505270,distinctive_token
42.662679,-71.445147,Tyngsborough,MA,4 Brookview Cir,elementary,Tyngsborough Elementary,251176001714,Tyngsborough Elementary,2511760,best_match
42.672087,-71.409285,Tyngsborough,MA,48 Sherburne Ave,elementary,Tyngsborough Elementary School,251176001714,Tyngsborough Elementary,2511760,best_match
42.672125,-71.410928,Tyngsborough,MA,40 Sherburne Ave,elementary,Tyngsborough Elementary School,251176001714,Tyngsborough Elementary,2511760,best_match
42.689598,-71.413308,Tyngsborough,MA,33 Phalanx St,elementary,Tyngsboro Elementary,251176001714,Tyngsborough Elementary,2511760,embedding
42.655687,-71.448358,Tyngsborough,MA,20 Emerald St,elementary,Tyngsboro,,,,
42.672187,-71.415259,Tyngsborough,MA,46 Pawtucket Blvd Unit 34,elementary,Tyngsborough Elementary,251176001714,Tyngsborough Elementary,2511760,best_match
42.638932,-71.495027,Tyngsborough,MA,2 Montana Dr,elementary,Tyngsborough Elementary School,251176001714,Tyngsborough Elementary,2511760,best_match
42.663445,-71.408351,Tyngsborough,MA,22 Merrimac Way Unit B,elementary,Tyngsborough Elementary School,251176001714,Tyngsborough Elementary,2511760,best_match
42.684692,-71.378831,Tyngsborough,MA,3 Birchmont St,elementary,Tyngsboro Elementary,251176001714,Tyngsborough Elementary,2511760,embedding
42.665251,-71.409362,Tyngsborough,MA,95 Riley Rd Unit 95,elementary,Tyngsborough,251176001714,Tyngsborough Elementary,2511760,best_match
42.677727,-71.406406,Tyngsborough,MA,15 17 Lawndale Rd,elementary,Tyngsborough Elementary School,251176001714,Tyngsborough Elementary,2511760,best_match
42.665251,-71.409362,Tyngsborough,MA,66 Riley Rd Unit 66,elementary,Tyngsborough Elementary School,251176001714,Tyngsborough Elementary,2511760,best_match
42.634094,-71.483119,Tyngsborough,MA,10 Davis Rd,elementary,Tyngsboro Elementary,251176001714,Tyngsborough Elementary,2511760,embedding
42.633408,-71.481791,Tyngsborough,MA,5 Farmers Way,elementary,Tyngsboro Elementary,251176001714,Tyngsborough Elementary,2511760,embedding
42.65935,-71.403303,Tyngsborough,MA,3 Bridgeview Cir Unit 53,elementary,Tyngsborough,251176001714,Tyngsborough Elementary,2511760,best_match
42.665251,-71.409362,Tyngsborough,MA,27 Riley Rd Unit 27,elementary,Tyngsborough,251176001714,Tyngsborough Elementary,2511760,best_match
42.664363,-71.401585,Tyngsborough,MA,41 Derby Ln Unit 41,elementary,Tyngsboro,,,,
42.665257,-71.40937,Tyngsborough,MA,87 Riley Rd Unit 87,elementary,Tyngsborough,251176001714,Tyngsborough Elementary,2511760,best_match
42.674357,-71.41029,Tyngsborough,MA,506 Cardinal Ln Unit 506,elementary,Tyngsborough Elementary,251176001714,Tyngsborough Elementary,2511760,best_match
42.172928,-71.574723,Upton,MA,149 Glenview St,elementary,Memorial,,,,
42.142314,-71.601806,Upton,MA,117 South St,elementary,Memorial,,,,
42.179101,-71.593883,Upton,MA,52 Elm St,elementary,Memorial,250768001277,Memorial School,2507680,best_match
42.15048,-71.628481,Upton,MA,175 Pleasant St,elementary,Memorial,250768001277,Memorial School,2507680,best_match
42.171234,-71.642461,Upton,MA,33 Dairy Dr,elementary,Memorial,250768001277,Memorial School,2507680,best_match
42.144001,-71.602292,Upton,MA,10 Sadler Rd,elementary,Memorial,,,,
42.166627,-71.57861,Upton,MA,90 Glenview St,elementary,Memorial,,,,
42.172655,-71.610632,Upton,MA,7 Hazeltine Rd,elementary,Memorial,250768001277,Memorial School,2507680,best_match
42.172113,-71.597781,Upton,MA,33 Milford St,elementary,Memorial Elementay School,250768001277,Memorial School,2507680,best_match
42.170056,-71.607541,Upton,MA,5 Pleasant St,elementary,Memorial,250768001277,Memorial School,2507680,best_match
42.158409,-71.633965,Upton,MA,87 Shannon Way Unit 86,elementary,Memorial,250768001277,Memorial School,2507680,best_match
42.165499,-71.611216,Upton,MA,32 Mendon St,elementary,Henry P. Clough School,250768001200,Henry P Clough,2507680,best_match
42.208797,-71.615447,Upton,MA,35 Howarth Dr,elementary,Memorial,250768001277,Memorial School,2507680,best_match
42.147973,-71.583541,Upton,MA,236 Mendon St,elementary,Memorial,,,,
42.170644,-71.604665,Upton,MA,24 Main St,elementary,Memorial,250768001277,Memorial School,2507680,best_match
42.15778,-71.611478,Upton,MA,27 W River St,elementary,Memorial,250768001277,Memorial School,2507680,best_match
42.166091,-71.611079,Upton,MA,30 Mendon St,elementary,Henry P. Clough School,250768001200,Henry P Clough,2507680,best_match
42.157745,-71.603863,Upton,MA,1 South St,elementary,Memorial,,,,
42.06819,-71.605128,Uxbridge,MA,286 Blackstone St,elementary,Taft Early Learning Center,251185001936,Taft Early Learning Center,2511850,best_match
42.092239,-71.636599,Uxbridge,MA,1 Strathmore Shire Dr Unit A,elementary,Taft,251185001936,Taft Early Learning Center,2511850,best_match
42.104691,-71.616591,Uxbridge,MA,3 Pudding St,elementary,Taft Early Learning Center,251185001936,Taft Early Learning Center,2511850,best_match
42.096906,-71.600436,Uxbridge,MA,75 Connor Pass,elementary,Taft,251185001936,Taft Early Learning Center,2511850,best_match
42.074606,-71.627446,Uxbridge,MA,42 S Main St,elementary,Taft Early Learning,251185001936,Taft Early Learning Center,2511850,best_match
42.088648,-71.658918,Uxbridge,MA,15 Gervais Way,elementary,Taft,251185001936,Taft Early Learning Center,2511850,best_match
42.039349,-71.597774,Uxbridge,MA,203 Albee Rd,elementary,Taft Elc,251185001936,Taft Early Learning Center,2511850,distinctive_token
42.060202,-71.603888,Uxbridge,MA,14 Kettle Hill Rd,elementary,Taft/Whitin,251185001936,Taft Early Learning Center,2511850,distinctive_token
42.062492,-71.599262,Uxbridge,MA,85 East St,elementary,Taft,251185001936,Taft Early Learning Center,2511850,best_match
42.08538,-71.65544,Uxbridge,MA,21 Concord Ln Unit 21,elementary,Taft Elc,251185001936,Taft Early Learning Center,2511850,distinctive_token
42.09173,-71.638721,Uxbridge,MA,59 Hartford Ave E,elementary,Taft Early Learning Center,251185001936,Taft Early Learning Center,2511850,best_match
42.074341,-71.645721,Uxbridge,MA,101 Hunter Rd,elementary,Taft Early Learning Center,251185001936,Taft Early Learning Center,2511850,best_match
42.088019,-71.636892,Uxbridge,MA,60 Rogerson Xing Unit 60,elementary,Taft,251185001936,Taft Early Learning Center,2511850,best_match
42.049948,-71.643603,Uxbridge,MA,7 Lamire Way,elementary,Taft,251185001936,Taft Early Learning Center,2511850,best_match
42.07354,-71.625872,Uxbridge,MA,1 Carpenter Ter,elementary,Taft,251185001936,Taft Early Learning Center,2511850,best_match
42.508597,-71.094829,Wakefield,MA,86 Redfield Rd,elementary,Walton,251191001948,Walton,2511910,best_match
42.505984,-71.071201,Wakefield,MA,298 Main St Apt 31,elementary,Dolbeare,251191001941,Dolbeare,2511910,best_match
42.509515,-71.059711,Wakefield,MA,11 Preston St,elementary,Check W/ Supt.,,,,
42.502598,-71.09243,Wakefield,MA,163 Prospect St Unit 163,elementary,Check W/ Supt.,,,,
42.498712,-71.052154,Wakefield,MA,7 Kennedy Cir,elementary,Woodville,251191001943,Woodville School,2511910,best_match
42.504971,-71.088327,Wakefield,MA,72 Eustis Ave,elementary,Walton,251191001948,Walton,2511910,best_match
42.484564,-71.06984,Wakefield,MA,69 Meriam St,elementary,Super's Office,,,,
42.49762,-71.068258,Wakefield,MA,18 Nahant St,elementary,Woodville,251191001943,Woodville School,2511910,best_match
42.502683,-71.092486,Wakefield,MA,165 Prospect St Unit 165,elementary,Check W/ Supt,,,,
42.524373,-71.067397,Wakefield,MA,8 Indian Ln,elementary,Dolbeare,251191001941,Dolbeare,2511910,best_match
42.499164,-71.076401,Wakefield,MA,248 Albion St Apt 315,elementary,Woodville Elementary,251191001943,Woodville School,2511910,best_match
42.506457,-71.069301,Wakefield,MA,24 Park St,elementary,Dolbeare,251191001941,Dolbeare,2511910,best_match
42.504276,-71.047271,Wakefield,MA,70 Montrose Ave,elementary,Woodville Or Dolbeare,,,,
42.480786,-71.072067,Wakefield,MA,19 Belmont Rd,elementary,Check W/ Supt.,,,,
42.480408,-71.063294,Wakefield,MA,34 Greenwood Ave,elementary,Greenwood,251191001944,Greenwood,2511910,best_match
42.52325,-71.060049,Wakefield,MA,64 Paon Blvd,elementary,Dolbeare Elementary School,251191001941,Dolbeare,2511910,best_match
42.476762,-71.059332,Wakefield,MA,6 Findlay St,elementary,Greenwood Elementary,251191001944,Greenwood,2511910,best_match
42.492298,-71.085008,Wakefield,MA,380 Albion St,elementary,Woodville,251191001943,Woodville School,2511910,best_match
42.504677,-71.06677,Wakefield,MA,20 Otis St,elementary,Dolbeare/Woodvi,251191001941,Dolbeare,2511910,best_match
42.494338,-71.052792,Wakefield,MA,85 Farm St,elementary,Woodville,251191001943,Woodville School,2511910,best_match
42.479573,-71.075882,Wakefield,MA,25 Fellsmere Ave,elementary,Greenwood,251191001944,Greenwood,2511910,best_match
42.493009,-71.075159,Wakefield,MA,42 Woodland Rd,elementary,Woodville,251191001943,Woodville School,2511910,best_match
42.505283,-71.072301,Wakefield,MA,317 Main St Apt 7,elementary,Greenwood,251191001944,Greenwood,2511910,best_match
42.490334,-71.05388,Wakefield,MA,33 Reynolds Rd,elementary,Ask Superintendent,,,,
42.499164,-71.076401,Wakefield,MA,248 Albion St Apt 215,elementary,Woodville Elementary,251191001943,Woodville School,2511910,best_match
42.501739,-71.065238,Wakefield,MA,11 Columbia Rd Apt 8,elementary,Woodville,251191001943,Woodville School,2511910,best_match
42.499164,-71.076401,Wakefield,MA,248 Albion St Apt 324,elementary,Woodville,251191001943,Woodville School,2511910,best_match
42.503735,-71.068771,Wakefield,MA,43-45 Crescent St,elementary,Dolbeare / Woodville,251191001941,Dolbeare,2511910,slash_split
42.075998,-72.231826,Wales,MA,32 Hollow Rd,elementary,Wales Elem,251194001956,Wales Elementary,2511940,best_match
42.067673,-72.222755,Wales,MA,2 Monson Rd,elementary,Wales Elem.,251194001956,Wales Elementary,2511940,best_match
42.054541,-72.217905,Wales,MA,50 Fountain Rd,elementary,Wales Elem.,251194001956,Wales Elementary,2511940,best_match
42.161262,-71.219839,Walpole,MA,7 Riverwalk Ln Unit 7,elementary,Old Post Road,251197001961,Old Post Road,2511970,best_match
42.111781,-71.250292,Walpole,MA,87 Pine St,elementary,Boyden,251197002563,Boyden,2511970,best_match
42.125098,-71.235658,Walpole,MA,15 Morningside Dr,elementary,Boyden,251197002563,Boyden,2511970,best_match
42.157205,-71.27472,Walpole,MA,602 Elm St,elementary,Elm St. School,251197001235,Elm Street School,2511970,abbrev_expand
42.149872,-71.225879,Walpole,MA,532 Washington St,elementary,Old Post,251197001961,Old Post Road,2511970,best_match
42.142948,-71.211323,Walpole,MA,335 Moosehill Rd,elementary,Old Post Road,251197001961,Old Post Road,2511970,best_match
42.121271,-71.248591,Walpole,MA,665 South St,elementary,Boyden,251197002563,Boyden,2511970,best_match
42.098475,-71.273998,Walpole,MA,10 Warwick Rd,elementary,Boyden,251197002563,Boyden,2511970,best_match
42.139657,-71.255126,Walpole,MA,85 Lewis Ave,elementary,Elm Street School,251197001235,Elm Street School,2511970,best_match
42.180204,-71.26618,Walpole,MA,36 Wagon Rd,elementary,Fisher,251197001960,Fisher,2511970,best_match
42.140845,-71.251848,Walpole,MA,24 Riverside Pl,elementary,Boyden Elementary,251197002563,Boyden,2511970,best_match
42.181148,-71.248038,Walpole,MA,845 North St,elementary,Fisher,251197001960,Fisher,2511970,best_match
42.14479,-71.224765,Walpole,MA,24 Pontiac Rd,elementary,Old Post Road,251197001961,Old Post Road,2511970,best_match
42.136164,-71.253288,Walpole,MA,145 South St Apt 6,elementary,Elm Street School,251197001235,Elm Street School,2511970,best_match
42.142321,-71.27976,Walpole,MA,3 Granite St,elementary,Elm Street,251197001235,Elm Street School,2511970,best_match
42.139568,-71.244247,Walpole,MA,261 Stone St,elementary,Boyden,251197002563,Boyden,2511970,best_match
42.177205,-71.231477,Walpole,MA,269 Bullard St,elementary,Fisher,251197001960,Fisher,2511970,best_match
42.187069,-71.242023,Walpole,MA,7 Pettees Pond Ln,elementary,Fisher,251197001960,Fisher,2511970,best_match
42.147938,-71.221548,Walpole,MA,8 Bristol Ln,elementary,Old Post Elementary,251197001961,Old Post Road,2511970,distinctive_token
42.177939,-71.266844,Walpole,MA,16 Foxhunt Trl,elementary,Fisher,251197001960,Fisher,2511970,best_match
42.15226,-71.223495,Walpole,MA,448 Washington St,elementary,Old Post,251197001961,Old Post Road,2511970,best_match
42.14021,-71.25896,Walpole,MA,120 Spring St,elementary,Elm Street School,251197001235,Elm Street School,2511970,best_match
42.161814,-71.235869,Walpole,MA,31 Congress St,elementary,Walpole School District,,,,
42.117657,-71.251747,Walpole,MA,1549 Washington St Unit 2,elementary,Boyden,251197002563,Boyden,2511970,best_match
42.156523,-71.205495,Walpole,MA,15 Killeen Rd,elementary,Old Post,251197001961,Old Post Road,2511970,best_match
42.129426,-71.241087,Walpole,MA,510 Common St,elementary,Boyden,251197002563,Boyden,2511970,best_match
42.143976,-71.232251,Walpole,MA,745 Washington St,elementary,Old Post Road,251197001961,Old Post Road,2511970,best_match
42.148552,-71.242578,Walpole,MA,4402 Pennington Dr Unit 4402,elementary,Elm St. School,251197001235,Elm Street School,2511970,abbrev_expand
42.117657,-71.251747,Walpole,MA,1549 Washington St Unit 2,elementary,Boyden,251197002563,Boyden,2511970,best_match
42.187927,-71.245659,Walpole,MA,1080 North St,elementary,Fisher,251197001960,Fisher,2511970,best_match
42.107026,-71.284156,Walpole,MA,3 Drone Rd,elementary,Boyden,251197002563,Boyden,2511970,best_match
42.154372,-71.210202,Walpole,MA,Powder House Ln Unit 4,elementary,Old Post Road,251197001961,Old Post Road,2511970,best_match
42.138626,-71.273933,Walpole,MA,530 West St Unit 1,elementary,Elm School,251197001235,Elm Street School,2511970,best_match
42.159966,-71.20746,Walpole,MA,Powder House Ln Unit 5,elementary,Old Post Road,251197001961,Old Post Road,2511970,best_match
42.139657,-71.255126,Walpole,MA,85 Lewis Ave Unit 85,elementary,Elm Street School,251197001235,Elm Street School,2511970,best_match
42.159666,-71.207633,Walpole,MA,Powder House Ln Unit 6,elementary,Old Post Road,251197001961,Old Post Road,2511970,best_match
42.379968,-71.216021,Waltham,MA,65 Brightwood Rd,elementary,Fitzgerald,251200001970,James Fitzgerald Elementary School,2512000,best_match
42.40734,-71.223541,Waltham,MA,4 Abbott Rd,elementary,Northeast,251200001974,Northeast Elementary School,2512000,best_match
42.394423,-71.224543,Waltham,MA,10 Juniper Hill Rd,elementary,Northeast Elementary,251200001974,Northeast Elementary School,2512000,best_match
42.411679,-71.253985,Waltham,MA,31 Smith St,elementary,Macarthur,251200001967,Douglas MacArthur Elementary School,2512000,best_match
42.38526,-71.231269,Waltham,MA,45 Gentlemans Way,elementary,Plympton Elementary School,251200001978,Thomas R Plympton Elementary School,2512000,best_match
42.411861,-71.247099,Waltham,MA,15 Oak Rd,elementary,Macarthur,251200001967,Douglas MacArthur Elementary School,2512000,best_match
42.372976,-71.226,Waltham,MA,16 Peirce St Unit 1,elementary,Fitzgerald,251200001970,James Fitzgerald Elementary School,2512000,best_match
42.402252,-71.215589,Waltham,MA,542 Trapelo Rd,elementary,Northeast,251200001974,Northeast Elementary School,2512000,best_match
42.401927,-71.248426,Waltham,MA,71 Milner St,elementary,Douglas Macarthur,251200001967,Douglas MacArthur Elementary School,2512000,best_match
42.402146,-71.253266,Waltham,MA,19 Weir Rd,elementary,Macarthur,251200001967,Douglas MacArthur Elementary School,2512000,best_match
42.368108,-71.230686,Waltham,MA,268 Newton St,elementary,Whittemore,251200001969,Henry Whittemore Elementary School,2512000,best_match
42.406193,-71.219914,Waltham,MA,694 Trapelo Rd,elementary,Northeast,251200001974,Northeast Elementary School,2512000,best_match
42.36762,-71.26478,Waltham,MA,127 Westgate Rd,elementary,Stanley,251200001973,William F. Stanley Elementary School,2512000,best_match
42.377061,-71.223405,Waltham,MA,11 Bright St,elementary,Fitzgerald,251200001970,James Fitzgerald Elementary School,2512000,best_match
42.365395,-71.239082,Waltham,MA,92 Brown St Apt 5,elementary,Whittemore,251200001969,Henry Whittemore Elementary School,2512000,best_match
42.374007,-71.215294,Waltham,MA,32 Grosvenor Rd,elementary,Fitzgerald,251200001970,James Fitzgerald Elementary School,2512000,best_match
42.370047,-71.263425,Waltham,MA,79 Cedarwood Ave,elementary,Stanley,251200001973,William F. Stanley Elementary School,2512000,best_match
42.377548,-71.207117,Waltham,MA,111 Warren St,elementary,Fitzgerald,251200001970,James Fitzgerald Elementary School,2512000,best_match
42.380144,-71.237626,Waltham,MA,31 Pond St Apt 22,elementary,Plympton,251200001978,Thomas R Plympton Elementary School,2512000,best_match
42.368167,-71.224273,Waltham,MA,142 Calvary St,elementary,Whittemore,251200001969,Henry Whittemore Elementary School,2512000,best_match
42.368958,-71.23558,Waltham,MA,61 Hall St Ph 18,elementary,Whittemore,251200001969,Henry Whittemore Elementary School,2512000,best_match
42.377842,-71.23786,Waltham,MA,150 School St Apt 5,elementary,Plympton,251200001978,Thomas R Plympton Elementary School,2512000,best_match
42.409097,-71.223938,Waltham,MA,87 Clocktower Dr Unit 203,elementary,Northeast,251200001974,Northeast Elementary School,2512000,best_match
42.379227,-71.206446,Waltham,MA,158 Warren St,elementary,Fitzgerald,251200001970,James Fitzgerald Elementary School,2512000,best_match
