lat,lon,city,state,address,elementary,middle,high,property_url
42.06673,-72.996912,Tolland,MA,78 Slope Rd,Southwick,,Southwick,https://www.realtor.com/realestateandhomes-detail/78-Slope-Rd_Tolland_MA_01034_M41824-60682
42.066759,-73.004346,Tolland,MA,77 Chipmunk Xing,Southwick,Southwick,Southwick,https://www.realtor.com/realestateandhomes-detail/77-Chipmunk-Xing_Tolland_MA_01034_M42112-29989
42.641128,-70.954954,Topsfield,MA,42 Grove St,Steward / Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/42-Grove-St_Topsfield_MA_01983_M32919-57571
42.631299,-70.938239,Topsfield,MA,8 Caitlin Ln,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/8-Caitlin-Ln_Topsfield_MA_01983_M46406-08881
42.644942,-70.955983,Topsfield,MA,27 Colrain Rd,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/27-Colrain-Rd_Topsfield_MA_01983_M48527-22774
42.610186,-70.981181,Topsfield,MA,2 New Meadow Ln,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/2-New-Meadow-Ln_Topsfield_MA_01983_M44946-71598
42.640048,-70.965025,Topsfield,MA,9 Meadowview Rd,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/9-Meadowview-Rd_Topsfield_MA_01983_M37414-63038
42.654263,-70.932713,Topsfield,MA,26 Canterbury Hill Rd,"Steward, Proctor",Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/26-Canterbury-Hill-Rd_Topsfield_MA_01983_M41597-25308
42.653568,-70.917603,Topsfield,MA,4 Pearl Way Lot 2,Steward Elementary School,Masconomet Regional Middle,Masconomet Regional High,https://www.realtor.com/realestateandhomes-detail/4-Pearl-Way-2_Topsfield_MA_01983_M95347-92841
42.656665,-70.924581,Topsfield,MA,45 Campmeeting Rd,Proctor,Masconomet,Masconmet,https://www.realtor.com/realestateandhomes-detail/45-Campmeeting-Rd_Topsfield_MA_01983_M42432-75551
42.632753,-70.9637,Topsfield,MA,102 River Rd,"Proctor, Steward",Masco,Masco,https://www.realtor.com/realestateandhomes-detail/102-River-Rd_Topsfield_MA_01983_M44047-94706
42.670468,-70.963363,Topsfield,MA,3 Linebrook Rd,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/3-Linebrook-Rd_Topsfield_MA_01983_M33654-12412
42.651343,-70.941023,Topsfield,MA,2 North St,Steward & Proctor School,Masconomet Reg. Middle School,Masconomet Reg. High School,https://www.realtor.com/realestateandhomes-detail/2-North-St_Topsfield_MA_01983_M41622-96658
42.623695,-70.941139,Topsfield,MA,36 Morningside Dr,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/36-Morningside-Dr_Topsfield_MA_01983_M34397-91565
42.64528,-70.955008,Topsfield,MA,26 Parsonage Ln,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/26-Parsonage-Ln_Topsfield_MA_01983_M33153-60583
42.638644,-70.92676,Topsfield,MA,48 Candlewood Dr,Steward/Proctor,Masconomet Middle School,Masconomet High School,https://www.realtor.com/realestateandhomes-detail/48-Candlewood-Dr_Topsfield_MA_01983_M40390-31589
42.636141,-70.943106,Topsfield,MA,77 High St,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/77-High-St_Topsfield_MA_01983_M48554-80454
42.633982,-70.926861,Topsfield,MA,6 Audubon Dr,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/6-Audubon-Dr_Topsfield_MA_01983_M46522-73121
42.655082,-70.959948,Topsfield,MA,5 Comstock Ln,Topsfield,Topsfield,Masconomet,https://www.realtor.com/realestateandhomes-detail/5-Comstock-Ln_Topsfield_MA_01983_M40516-91341
42.640256,-70.957186,Topsfield,MA,10 Glen Rd,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/10-Glen-Rd_Topsfield_MA_01983_M48437-04416
42.6426,-70.95565,Topsfield,MA,8 Colrain Rd,Proctor,Steward,Masconomet Regional,https://www.realtor.com/realestateandhomes-detail/8-Colrain-Rd_Topsfield_MA_01983_M45560-89723
42.646545,-70.958769,Topsfield,MA,55 Colrain Rd,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/55-Colrain-Rd_Topsfield_MA_01983_M32202-57898
42.657449,-70.930355,Topsfield,MA,12 Campmeeting Rd,,Masconomet Regional,Masconomet Regional,https://www.realtor.com/realestateandhomes-detail/12-Campmeeting-Rd_Topsfield_MA_01983_M95907-63009
42.605389,-70.966558,Topsfield,MA,244 Rowley Bridge Rd,Stewart/Proctor,Masco,Masco,https://www.realtor.com/realestateandhomes-detail/244-Rowley-Bridge-Rd_Topsfield_MA_01983_M40362-36644
42.645935,-70.965579,Topsfield,MA,30 Surrey Ln,Steward/Proctor,,,https://www.realtor.com/realestateandhomes-detail/30-Surrey-Ln_Topsfield_MA_01983_M45310-09744
42.609479,-70.970713,Topsfield,MA,207 Rowley Bridge Rd,,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/207-Rowley-Bridge-Rd_Topsfield_MA_01983_M46115-74860
42.634936,-70.925724,Topsfield,MA,117 Perkins Row,,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/117-Perkins-Row_Topsfield_MA_01983_M39180-66340
42.658354,-70.912497,Topsfield,MA,54 Willowdale Rd,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/54-Willowdale-Rd_Topsfield_MA_01983_M44561-42466
42.619334,-70.964626,Topsfield,MA,32 Alderbrook Dr,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/32-Alderbrook-Dr_Topsfield_MA_01983_M45468-43918
42.641231,-70.958753,Topsfield,MA,58 Washington St,Steward/Proctor,Masconomet Regiona,Masconomet,https://www.realtor.com/realestateandhomes-detail/58-Washington-St_Topsfield_MA_01983_M45500-89907
42.651981,-70.946062,Topsfield,MA,8 Mansion Dr,Steward & Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/8-Mansion-Dr_Topsfield_MA_01983_M45501-34477
42.633866,-70.941056,Topsfield,MA,2 Woodbrier Rd,Proctor Elementary School,Masconomet Regional Middle Sch,Masconomet Regional High Sch.,https://www.realtor.com/realestateandhomes-detail/2-Woodbrier-Rd_Topsfield_MA_01983_M45331-67317
42.659569,-70.921278,Topsfield,MA,40 East St,Stewart/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/40-East-St_Topsfield_MA_01983_M39932-95609
42.6425,-70.967686,Topsfield,MA,4 Pine Ridge Rd,Steward & Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/4-Pine-Ridge-Rd_Topsfield_MA_01983_M44635-17270
42.651042,-70.958018,Topsfield,MA,76 Parsonage Ln,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/76-Parsonage-Ln_Topsfield_MA_01983_M32491-01737
42.617761,-70.947822,Topsfield,MA,95 Salem Rd,Steward,Proctor,Masconomet,https://www.realtor.com/realestateandhomes-detail/95-Salem-Rd_Topsfield_MA_01983_M46663-22381
42.621712,-70.964241,Topsfield,MA,14 Alderbrook Dr,Steward/Proctor,Masco,Masco,https://www.realtor.com/realestateandhomes-detail/14-Alderbrook-Dr_Topsfield_MA_01983_M45430-42792
42.655822,-70.94108,Topsfield,MA,10 Walker Rd,,Masconomet Regional Middle Sch,Masconomet Regional High Sch,https://www.realtor.com/realestateandhomes-detail/10-Walker-Rd_Topsfield_MA_01983_M45678-99175
42.636445,-70.928021,Topsfield,MA,137 Perkins Row,Stewart/Proctor,Masco,Masco,https://www.realtor.com/realestateandhomes-detail/137-Perkins-Row_Topsfield_MA_01983_M44003-88765
42.647285,-70.941902,Topsfield,MA,34 Great Hill Dr Unit 34,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/34-Great-Hill-Dr_Topsfield_MA_01983_M90252-38843
42.617724,-70.939062,Topsfield,MA,52 Wenham Rd,Steward/Proctor,Masco,Masco,https://www.realtor.com/realestateandhomes-detail/52-Wenham-Rd_Topsfield_MA_01983_M34828-70995
42.646822,-70.931797,Topsfield,MA,27 Brookside Rd,Steward/Proctor,Masconmet,Masconomet,https://www.realtor.com/realestateandhomes-detail/27-Brookside-Rd_Topsfield_MA_01983_M36074-17443
42.643882,-70.929528,Topsfield,MA,223 Perkins Row,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/223-Perkins-Row_Topsfield_MA_01983_M37266-31193
42.616968,-70.962846,Topsfield,MA,84 Hill St,Proctor/Steward,Masco,Masco,https://www.realtor.com/realestateandhomes-detail/84-Hill-St_Topsfield_MA_01983_M39869-71068
42.654343,-70.917678,Topsfield,MA,333 Perkins Row,Steward/Proctor,Masco Ms,Masco Hs,https://www.realtor.com/realestateandhomes-detail/333-Perkins-Row_Topsfield_MA_01983_M44975-82194
42.630726,-70.939673,Topsfield,MA,137 High St,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/137-High-St_Topsfield_MA_01983_M39283-38748
42.643425,-70.954114,Topsfield,MA,10 Parsonage Ln,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/10-Parsonage-Ln_Topsfield_MA_01983_M48737-40766
42.635141,-70.966022,Topsfield,MA,5 Fox Run Rd,Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/5-Fox-Run-Rd_Topsfield_MA_01983_M38560-93077
42.644706,-70.957504,Topsfield,MA,15 Arrowhead Rd,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/15-Arrowhead-Rd_Topsfield_MA_01983_M45607-85232
42.641784,-70.932963,Topsfield,MA,8 Candlewood Dr,"Stewart, Proctor",Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/8-Candlewood-Dr_Topsfield_MA_01983_M48941-62502
42.642588,-70.944872,Topsfield,MA,32 Towne Ln,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/32-Towne-Hill-Ln_Topsfield_MA_01983_M44884-85452
42.660761,-70.951915,Topsfield,MA,4 Rowley Rd,Steward/Proctor,Masco,Masco,https://www.realtor.com/realestateandhomes-detail/4-Rowley-Rd_Topsfield_MA_01983_M45433-03653
42.663492,-70.945402,Topsfield,MA,12 Pheasant Ln,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/12-Pheasant-Ln_Topsfield_MA_01983_M31667-81270
42.628061,-70.936722,Topsfield,MA,7 Perkins Row,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/7-Perkins-Row_Topsfield_MA_01983_M44830-44624
42.662103,-70.945396,Topsfield,MA,13 Pheasant Ln,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/13-Pheasant-Ln_Topsfield_MA_01983_M40441-26354
42.616674,-70.969177,Topsfield,MA,62 Alderbrook Dr,Steward/Proctor,Masco,Masco,https://www.realtor.com/realestateandhomes-detail/62-Alderbrook-Dr_Topsfield_MA_01983_M34725-11063
42.658434,-70.914815,Topsfield,MA,35 Willowdale Rd,Steward/Proctor,Masconomet,Masconomet,https://www.realtor.com/realestateandhomes-detail/35-Willowdale-Rd_Topsfield_MA_01983_M44631-48463
42.644854,-70.95264,Topsfield,MA,104 Main St,Proctor,Masco,Masco,https://www.realtor.com/realestateandhomes-detail/104-Main-St_Topsfield_MA_01983_M40190-29164
42.65203,-71.671775,Townsend,MA,8 South St,Spaulding,Hawthorne Brook,North Middlesex,https://www.realtor.com/realestateandhomes-detail/8-South-St_Townsend_MA_01469_M43369-51981
42.67033,-71.709508,Townsend,MA,5 Turnpike Rd Apt 311,Spaulding,Hawthorne Brook,Nomiddlesex Reg,https://www.realtor.com/realestateandhomes-detail/5-Turnpike-Rd-Apt-311_Townsend_MA_01469_M44085-46857
42.664421,-71.705322,Townsend,MA,1 Depot Street Ext Unit 2,Spaulding Memorial School,Hawthorne Brook Middle School,North Middlesex High School,https://www.realtor.com/realestateandhomes-detail/1-Depot-Street-Ext-2_Townsend_MA_01469_M95220-79090
42.645909,-71.7144,Townsend,MA,21 Emery Rd,Spaulding Memorial School,Hawthorne Brook Middle,North Middlesex Regional,https://www.realtor.com/realestateandhomes-detail/21-Emery-Rd_Townsend_MA_01469_M49151-33078
42.67033,-71.709508,Townsend,MA,5 Turnpike Rd Apt 226,Spaulding,Hawthorne Brook,Nomiddlesexreg,https://www.realtor.com/realestateandhomes-detail/5-Turnpike-Rd-Apt-226_Townsend_MA_01469_M48692-17065
42.698211,-71.762642,Townsend,MA,43 Greenville Rd,Spaulding,Hawthorne Brook,Nmrhs,https://www.realtor.com/realestateandhomes-detail/43-Greenville-Rd_West-Townsend_MA_01474_M41620-25647
42.676501,-71.744279,Townsend,MA,3 New Fitchburg Rd,Spaulding Memorial School,Hawthorne Brook Middle School,North Middlesex Regional High,https://www.realtor.com/realestateandhomes-detail/3-New-Fitchburg-Rd_Townsend_MA_01474_M31512-50115
42.67033,-71.709508,Townsend,MA,5 Turnpike Rd Apt 116,Spaulding,Hawthorne Brook,No Middlesex Re,https://www.realtor.com/realestateandhomes-detail/5-Turnpike-Rd-Apt-116_Townsend_MA_01469_M43653-55630
42.643997,-71.677107,Townsend,MA,18 Beech St,Spaulding,Hawthorne Brook,Nmrhs,https://www.realtor.com/realestateandhomes-detail/18-Beech-St_Townsend_MA_01469_M40451-52131
42.640779,-71.677339,Townsend,MA,45 Maplewood Dr,Spaulding/Squannacook,Hawthorne Brook,North Middlesex,https://www.realtor.com/realestateandhomes-detail/45-Maplewood-Dr_Townsend_MA_01469_M46121-23700
42.657244,-71.68929,Townsend,MA,144 Main St,,Hawthorne Brook,Nmrhs,https://www.realtor.com/realestateandhomes-detail/144-Main-St_Townsend_MA_01469_M49738-55277
42.638284,-71.679319,Townsend,MA,64 Maplewood Dr,,,North Middlesex High School,https://www.realtor.com/realestateandhomes-detail/64-Maplewood-Dr_Townsend_MA_01469_M32733-33343
42.66944,-71.689715,Townsend,MA,91 Highland St,Spaulding,Hawthorne Brook,North Middlesex,https://www.realtor.com/realestateandhomes-detail/91-Highland-St_Townsend_MA_01469_M49952-99947
42.656193,-71.721102,Townsend,MA,20 Bayberry Hill Rd,Spaulding,Hawthorne Brook,Nmrhs,https://www.realtor.com/realestateandhomes-detail/20-Bayberry-Hill-Rd_Townsend_MA_01469_M49055-55731
42.686958,-71.742795,Townsend,MA,18 Bridle Path Ln,,Hawthorne Brook Middle School,North Middlesex High School,https://www.realtor.com/realestateandhomes-detail/18-Bridle-Path_West-Townsend_MA_01474_M40886-93273
42.643096,-71.675691,Townsend,MA,28 Beech St,Spaulding,Hawthorne Brook,Nomiddlesexreg,https://www.realtor.com/realestateandhomes-detail/28-Beech-St_Townsend_MA_01469_M32939-32483
42.66394,-71.741603,Townsend,MA,114 Blood Rd,Spaulding,Hawthorne Brook,Nmrhs,https://www.realtor.com/realestateandhomes-detail/114-Blood-Rd_West-Townsend_MA_01474_M34010-12941
42.632024,-71.682978,Townsend,MA,1 Libra Ln,Spaulding,Squannacook,Nmrhs,https://www.realtor.com/realestateandhomes-detail/1-Libra-Ln_Townsend_MA_01469_M46287-07044
42.632707,-71.675342,Townsend,MA,107 Warren Rd,,Hawthorne,Nmrhs,https://www.realtor.com/realestateandhomes-detail/107-Warren-Rd_Townsend_MA_01469_M42595-57619
42.67033,-71.709508,Townsend,MA,5 Turnpike Rd Apt 229,Spaulding Memorial,Hawthorne Brook,No Middlesex Regional,https://www.realtor.com/realestateandhomes-detail/5-Turnpike-Rd-Apt-229_Townsend_MA_01469_M43978-51532
42.653473,-71.732904,Townsend,MA,66 Bayberry Hill Rd,Spaulding Mem,Hawthorne Brook,Nmrhs,https://www.realtor.com/realestateandhomes-detail/66-Bayberry-Hill-Rd_West-Townsend_MA_01474_M35049-89598
42.630378,-71.665634,Townsend,MA,31 Shirley Rd,Spaulding,Hawthorn Brook,North Middlesex,https://www.realtor.com/realestateandhomes-detail/31-Shirley-Rd_Townsend_MA_01469_M32491-85012
42.627833,-71.682141,Townsend,MA,104 Ash St,Spaulding Memorial,Hawthorne Brook,North Middlesex Regional,https://www.realtor.com/realestateandhomes-detail/104-Ash-St_Townsend_MA_01469_M49839-96168
42.643058,-71.72745,Townsend,MA,12 Clement Rd,Spaulding Mem,Hawthorne Brook,Nmrhs,https://www.realtor.com/realestateandhomes-detail/12-Clement-Rd_West-Townsend_MA_01474_M42411-03977
42.648469,-71.672123,Townsend,MA,5 Cooperage Way,Spaulding,Hawthorne Brook,N. Mid Reg,https://www.realtor.com/realestateandhomes-detail/5-Cooperage-Way_Townsend_MA_01469_M35614-10235
42.644721,-71.693083,Townsend,MA,135 S Row Rd,,Squannacook,Nmrhs,https://www.realtor.com/realestateandhomes-detail/135-S-Row-Rd_Townsend_MA_01469_M43014-74804
42.68289,-71.667774,Townsend,MA,20 Warner Rd,Spaulding,Sqaunnacook,North Middlesex,https://www.realtor.com/realestateandhomes-detail/20-Warner-Rd_Townsend_MA_01469_M35747-14177
42.67033,-71.709508,Townsend,MA,5 Turnpike Rd Apt 335,Spaulding,Hawthorne Brook,Nomiddlesexreg,https://www.realtor.com/realestateandhomes-detail/5-Turnpike-Rd-Apt-335_Townsend_MA_01469_M32441-07918
42.638124,-71.683492,Townsend,MA,64 Ash St,Spaulding,Hawthorne,Nmr High,https://www.realtor.com/realestateandhomes-detail/64-Ash-St_Townsend_MA_01469_M32710-60121
42.671401,-71.699386,Townsend,MA,8 Smith St,Spaulding,Hawthorne Brook,Nomiddlesex Reg,https://www.realtor.com/realestateandhomes-detail/8-Smith-St_Townsend_MA_01469_M45908-82112
42.705091,-71.727962,Townsend,MA,156 Barker Hill Rd,Spaulding,Hawthorne Brook,Nmrhs,https://www.realtor.com/realestateandhomes-detail/156-Barker-Hill-Rd_Townsend_MA_01469_M49177-78960
42.675515,-71.728948,Townsend,MA,377 Main St,Spaulding,Hawthorne Brook,North Middlesex,https://www.realtor.com/realestateandhomes-detail/377-Main-St_West-Townsend_MA_01474_M48895-68642
42.664756,-71.700861,Townsend,MA,215 Main St,Spaulding,Hawthorne Brook,Nomiddlesexreg,https://www.realtor.com/realestateandhomes-detail/215-Main-St_Townsend_MA_01469_M44189-44055
42.02035,-70.07558,Truro,MA,12 Parker Dr,Truro,Nauset,Nauset,https://www.realtor.com/realestateandhomes-detail/12-Parker-Dr_Truro_MA_02666_M37714-49708
42.007907,-70.06415,Truro,MA,6 Longnook Ln,Truro,Nauset,Nauset,https://www.realtor.com/realestateandhomes-detail/6-Longnook-Ln_Truro_MA_02666_M42362-64263
42.600551,-72.550635,Turners Falls,MA,5 Wrightson Ave,Gill-Montague,Great Falls Middle School,Tfhs,https://www.realtor.com/realestateandhomes-detail/5-Wrightson-Ave_Turners-Falls_MA_01376_M31895-95548
42.600797,-72.55034,Turners Falls,MA,10 Worcester Ave,Hillcrest,Great Falls,Turners Falls,https://www.realtor.com/realestateandhomes-detail/10-Worcester-Ave_Turners-Falls_MA_01376_M44569-88210
42.601247,-72.550044,Turners Falls,MA,17 Worcester Ave,"Hillcrest K-1, Sheffield 2-5",Gfms 6-8,Tfhs 9-12,https://www.realtor.com/realestateandhomes-detail/17-Worcester-Ave_Turners-Falls_MA_01376_M33578-14012
42.596063,-72.547894,Turners Falls,MA,59 Millers Falls Rd,Gill-Montague,Great Falls Middle School,Tfhs,https://www.realtor.com/realestateandhomes-detail/59-Millers-Falls-Rd_Turners-Falls_MA_01376_M34714-00605
42.590817,-72.544449,Turners Falls,MA,8 Chester St,,Gfms,Tfhs,https://www.realtor.com/realestateandhomes-detail/8-Chester-St_Turners-Falls_MA_01376_M33228-95824
42.591879,-72.561987,Turners Falls,MA,805 Fairway Ave Unit 805,Gill-Montague Elementary,Great Falls Middle School,Tfhs,https://www.realtor.com/realestateandhomes-detail/805-Fairway-Ave_Turners-Falls_MA_01376_M32911-82507
42.591251,-72.555586,Turners Falls,MA,23 Sunset Dr,Gill - Montague,Great Falls Middle School,Tfhs,https://www.realtor.com/realestateandhomes-detail/23-Sunset-Dr_Turners-Falls_MA_01376_M32971-82324
42.592067,-72.562942,Turners Falls,MA,709 Fairway Ave Unit 709,Hillcrest And Sheffield,Great Falls Middle School,Turners Falls High School,https://www.realtor.com/realestateandhomes-detail/709-Fairway-Ave_Turners-Falls_MA_01376_M35133-62056
42.596655,-72.548473,Turners Falls,MA,45 Millers Falls Rd,Sheffield Elementary,Great Falls,Turners Falls,https://www.realtor.com/realestateandhomes-detail/45-Millers-Falls-Rd_Turners-Falls_MA_01376_M33448-08198
42.601617,-72.548592,Turners Falls,MA,21 Hillside Ave,,Local/Reg,Local/Reg,https://www.realtor.com/realestateandhomes-detail/21-Hillside-Ave_Turners-Falls_MA_01376_M32989-81758
42.603014,-72.558692,Turners Falls,MA,187 L St,,Great Falls Ms,Tfhs,https://www.realtor.com/realestateandhomes-detail/187-L-St_Turners-Falls_MA_01376_M44929-87110
42.602911,-72.551291,Turners Falls,MA,29 Unity St,Hillcrest/Sheffield,Gfms,Tfhs,https://www.realtor.com/realestateandhomes-detail/29-Unity-St_Turners-Falls_MA_01376_M34484-44784
42.589478,-72.553118,Turners Falls,MA,8 Sunset Dr,Gill-Montague,Great Falls,Turners Falls,https://www.realtor.com/realestateandhomes-detail/8-Sunset-Dr_Turners-Falls_MA_01376_M38030-48600
42.590529,-72.549244,Turners Falls,MA,88 Turners Falls Rd,Gill-Montague Regional School,Great Falls Middle School,Turners Falls High School,https://www.realtor.com/realestateandhomes-detail/88-Turners-Falls-Rd_Turners-Falls_MA_01376_M37964-15263
42.589098,-72.54711,Turners Falls,MA,10 Emond Ave,Hillcrest,Great Falls,Turners Falls,https://www.realtor.com/realestateandhomes-detail/10-Emond-Ave_Turners-Falls_MA_01376_M35446-28182
42.589428,-72.572687,Turners Falls,MA,6 Warner St,Sheffield,Great Falls,Turners Falls,https://www.realtor.com/realestateandhomes-detail/6-Warner-St_Turners-Falls_MA_01376_M37500-19164
42.601614,-72.555093,Turners Falls,MA,18 Crocker Ave,Hillcrest/Sheffield,Gfms,Tfhs,https://www.realtor.com/realestateandhomes-detail/18-Crocker-Ave_Turners-Falls_MA_01376_M31954-09035
42.607311,-72.559441,Turners Falls,MA,43 J St Unit A,Gill-Montague,Gill-Montague,Tfhs,https://www.realtor.com/realestateandhomes-detail/43-J-St-A_Turners-Falls_MA_01376_M90936-83913
42.593684,-72.55133,Turners Falls,MA,20 Dunton St,Hillcrest Elementary,Great Falls Middle School,Turners Falls High School,https://www.realtor.com/realestateandhomes-detail/20-Dunton-St_Turners-Falls_MA_01376_M45908-84741
42.607388,-72.559388,Turners Falls,MA,43 J St Apt 8,,Local/Reg.,Local/Reg.,https://www.realtor.com/realestateandhomes-detail/43-J-St-Apt-8_Turners-Falls_MA_01376_M34936-86981
42.597353,-72.566088,Turners Falls,MA,34 O St,Sheffield,Great Falls,Gill-Montague,https://www.realtor.com/realestateandhomes-detail/34-O-St_Turners-Falls_MA_01376_M45120-30007
42.581711,-72.577637,Turners Falls,MA,407 Montague City Rd,Gill-Montague E,Great Falls,Turners Falls,https://www.realtor.com/realestateandhomes-detail/407-Montague-City-Rd_Turners-Falls_MA_01376_M36041-89827
42.599892,-72.554529,Turners Falls,MA,25 Davis St,Sheffield,Great Falls Ms,Tfhs Or Fcts,https://www.realtor.com/realestateandhomes-detail/25-Davis-St_Turners-Falls_MA_01376_M30182-82816
42.600989,-72.552068,Turners Falls,MA,96 High St,,Tfms,Tfhs,https://www.realtor.com/realestateandhomes-detail/96-High-St_Turners-Falls_MA_01376_M34096-88204
42.591879,-72.561987,Turners Falls,MA,801 Fairway Ave Unit 801,Gill-Montague,Great Falls Ms,Tfhs,https://www.realtor.com/realestateandhomes-detail/801-Fairway-Ave_Turners-Falls_MA_01376_M35402-41470
42.663946,-71.436559,Tyngsborough,MA,17 Cannongate Rd Apt 92,,,Tyngsborough High School,https://www.realtor.com/realestateandhomes-detail/17-Cannongate-Rd-Apt-92_Tyngsboro_MA_01879_M36835-56838
42.672694,-71.386085,Tyngsborough,MA,24 Bowers Ave,Tyngsboro Elementary,Tyngsboro Middle,Tyngsboro High School,https://www.realtor.com/realestateandhomes-detail/24-Bowers-Ave_Tyngsboro_MA_01879_M38612-03586
42.649817,-71.406401,Tyngsborough,MA,26 Worden Rd,Tyngsborough Elementary,Tyngsborough Middle,Tyngsborough High,https://www.realtor.com/realestateandhomes-detail/26-Worden-Rd_Tyngsboro_MA_01879_M39188-45073
42.692616,-71.383871,Tyngsborough,MA,53 Long Pond Rd,Tyngsborough Elementary,Tyngsborough Middle,Tyngsborough High School,https://www.realtor.com/realestateandhomes-detail/53-Long-Pond-Rd_Tyngsboro_MA_01879_M40118-60865
42.65748,-71.416372,Tyngsborough,MA,3 Poe Cir,Tyngsboro Elementary School,Tyngsboro Middle School,Tyngsboro High School,https://www.realtor.com/realestateandhomes-detail/3-Poe-Cir_Tyngsboro_MA_01879_M39072-80952
42.64035,-71.487288,Tyngsborough,MA,10 Virginia Rd,Tyngsboro Elementary,Norris Road,Tyngsboro High School,https://www.realtor.com/realestateandhomes-detail/10-Virginia-Rd_Tyngsboro_MA_01879_M35954-97416
42.651511,-71.402366,Tyngsborough,MA,2 Tyng Rd,Tyngsboro,Tyngbsoro,Tyngsboro,https://www.realtor.com/realestateandhomes-detail/2-Tyng-Rd_Tyngsboro_MA_01879_M37163-13602
42.674756,-71.430377,Tyngsborough,MA,43 Flint Rd,Tyngsboro Elementary,Tyngsboro Middle,Tyngsboro High School,https://www.realtor.com/realestateandhomes-detail/43-Flint-Rd_Tyngsboro_MA_01879_M35596-80474
42.649931,-71.405683,Tyngsborough,MA,24 Worden Rd,Tyngsboro Elementary,,Tyngsboro High School,https://www.realtor.com/realestateandhomes-detail/24-Worden-Rd_Tyngsboro_MA_01879_M45025-17042
42.639056,-71.47546,Tyngsborough,MA,91 Scribner Rd,Tyngsborough Grade,Tyngsborough Middle,Tyngsborough Or Greater Lowell,https://www.realtor.com/realestateandhomes-detail/91-Scribner-Rd_Tyngsboro_MA_01879_M34547-06685
42.663565,-71.40661,Tyngsborough,MA,10 Merrimac Way Unit H,Tyngsborough Elementary,Tyngsborough Middle,Tyngsborough High,https://www.realtor.com/realestateandhomes-detail/10-Merrimac-Way-Unit-H_Tyngsboro_MA_01879_M41237-92286
42.646427,-71.433985,Tyngsborough,MA,48 Joco Dr,Tyngsborough,Tyngsborough,Tyngsborough,https://www.realtor.com/realestateandhomes-detail/48-Joco-Dr_Tyngsboro_MA_01879_M32531-30831
42.682386,-71.411077,Tyngsborough,MA,75 Frost Rd,Tngs Elementary,Tyngs Middle,Tyngs High,https://www.realtor.com/realestateandhomes-detail/75-Frost-Rd_Tyngsboro_MA_01879_M42878-65214
42.678528,-71.396785,Tyngsborough,MA,27 Beech St,Tyngsborough Elementary School,Tyngsborough Middle School,Tyngsborough High School,https://www.realtor.com/realestateandhomes-detail/27-Beech-St_Tyngsboro_MA_01879_M40946-28524
42.663445,-71.408351,Tyngsborough,MA,21 Merrimac Way Unit D,Tyngsborough Elementary,Tyngsborough Middle,Tyngsborough High,https://www.realtor.com/realestateandhomes-detail/21-Merrimac-Way-Unit-D_Tyngsboro_MA_01879_M48254-63517
